ID	Age	Gender	Nationality	Handedness	computerType	userAgent	ipAddress	colorDepth	completionCode	initialTimeStamp	finalTimeStamp	ishiharaScore	amountPaid
958	24	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.66.185.142	24	1041147084	2014-08-13 08:57:30	0000-00-00 00:00:00	8/8	41
959	21	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	73.48.108.235	24	1046742369	2014-08-13 09:21:06	0000-00-00 00:00:00	7/8	9
960	20	Female	Albania	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.120.101	24	1180124322	2014-08-13 09:25:46	0000-00-00 00:00:00	8/8	10
961	35	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	208.108.81.45	24	1386399188	2014-08-13 09:35:37	0000-00-00 00:00:00	NULL	0
962	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	67.45.97.162	24	1056491959	2014-08-13 09:40:41	2014-08-13 10:33:59	8/8	252
963	24	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.66.185.142	24	1402915921	2014-08-13 09:46:03	0000-00-00 00:00:00	NULL	NULL
964	51	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	107.139.179.4	24	1404806082	2014-08-13 09:50:07	0000-00-00 00:00:00	8/8	29
965	30	Male	India	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	115.242.238.245	24	1204601269	2014-08-13 09:54:13	0000-00-00 00:00:00	NULL	NULL
966	20	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	173.66.153.134	24	1229126479	2014-08-13 10:17:02	0000-00-00 00:00:00	8/8	10
967	27	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	75.109.127.106	24	1255428218	2014-08-13 10:18:30	0000-00-00 00:00:00	8/8	30
968	37	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	67.246.172.14	24	1104333379	2014-08-13 10:24:29	0000-00-00 00:00:00	8/8	55
969	27	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	75.109.127.106	24	1406794325	2014-08-13 10:31:03	0000-00-00 00:00:00	NULL	0
970	22	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	99.124.216.254	24	1224317585	2014-08-13 10:44:34	0000-00-00 00:00:00	8/8	29
971	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.204.93.73	24	1206834620	2014-08-13 10:55:47	0000-00-00 00:00:00	8/8	39
972	33	Female	United States	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	67.161.131.104	24	1382536030	2014-08-13 11:11:33	2014-08-13 12:24:42	8/8	252
973	32	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	174.134.213.173	24	1192761983	2014-08-13 11:14:41	2014-08-13 12:18:04	8/8	248
974	39	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	70.212.6.85	24	1276576345	2014-08-13 11:50:59	0000-00-00 00:00:00	8/8	29
975	32	Female	United States	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	68.117.165.41	24	1131094548	2014-08-13 12:35:57	0000-00-00 00:00:00	8/8	39
976	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.241.72.177	24	1009155876	2014-08-13 13:10:04	0000-00-00 00:00:00	8/8	29
977	43	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	174.124.203.40	24	1074132702	2014-08-13 13:10:49	2014-08-13 14:11:37	8/8	248
978	43	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	115.242.128.211	24	1141423735	2014-08-13 13:11:29	2014-08-13 13:19:07	1/8	1
979	19	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	74.108.68.188	24	1260779602	2014-08-13 13:23:23	0000-00-00 00:00:00	8/8	57
980	20	F	US	L	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.120.101	NULL	NULL	2014-08-13 13:28:07	2014-08-13 13:30:01	NULL	27
981	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	75.179.191.238	24	1048575320	2014-08-13 13:41:41	2014-08-13 13:43:55	6/8	8
982	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.192.17	24	1369695781	2014-08-13 13:46:28	2014-08-13 14:31:21	8/8	260
983	24	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	97.71.64.214	24	1332996817	2014-08-13 14:47:22	0000-00-00 00:00:00	8/8	47
984	75	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	142.196.158.80	24	1095462018	2014-08-13 15:02:17	0000-00-00 00:00:00	8/8	10
985	26	Male	United States	Ambidextrous	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	67.250.121.69	24	1399800059	2014-08-13 15:30:11	0000-00-00 00:00:00	8/8	44
986	20	Female	Åland Islands	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.120.101	24	1255219274	2014-08-13 18:36:21	0000-00-00 00:00:00	NULL	0
987	47	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	71.166.121.34	24	1042177655	2014-08-13 18:50:11	2014-08-13 20:34:23	8/8	241
988	24	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.196.174.120	24	1398851965	2014-08-13 20:32:08	2014-08-13 20:54:14	8/8	48
989	21	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	72.190.15.185	24	1363848481	2014-08-13 21:34:42	0000-00-00 00:00:00	8/8	40
990	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.77.197	24	1391886844	2014-08-13 21:35:00	2014-08-13 23:41:26	8/8	257
991	30	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20	182.65.174.253	32	1349662593	2014-08-13 21:41:36	0000-00-00 00:00:00	8/8	10
992	18	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	104.35.126.97	24	1219939261	2014-08-13 21:47:44	0000-00-00 00:00:00	8/8	71
993	20	Other	Albania	Right-handed	CRT Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	104.35.126.97	24	1007669276	2014-08-13 21:51:20	2014-08-13 21:51:30	0/8	0
994	19	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	104.35.126.97	24	1387643796	2014-08-13 21:51:45	0000-00-00 00:00:00	8/8	10
995	48	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.87.198	24	1398520105	2014-08-13 21:56:46	0000-00-00 00:00:00	8/8	29
996	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	75.179.191.238	24	1384729694	2014-08-13 22:01:24	2014-08-13 23:23:46	8/8	248
997	30	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20	182.65.174.253	32	1377262648	2014-08-13 22:04:56	2014-08-13 22:14:18	8/8	20
998	47	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.87.198	24	1284456868	2014-08-13 22:45:05	2014-08-13 23:37:47	8/8	70
999	20	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	71.55.228.226	24	1041005565	2014-08-13 23:23:44	0000-00-00 00:00:00	8/8	39
1000	37	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.193.242.54	24	1192867276	2014-08-13 23:28:27	0000-00-00 00:00:00	7/8	90
1001	21	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.178.171.182	24	1021443618	2014-08-13 23:40:19	0000-00-00 00:00:00	8/8	10
1002	30	Female	United States	Right-handed	Laptop	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	71.120.163.233	24	1066219826	2014-08-13 23:46:56	2014-08-13 23:49:35	5/8	6
1003	37	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.193.242.54	24	1163831957	2014-08-13 23:50:05	0000-00-00 00:00:00	NULL	NULL
1004	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.206.80.7	24	1056660429	2014-08-14 00:28:07	2014-08-14 02:33:09	7/8	263
1005	34	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.133.198	24	1202665619	2014-08-14 00:35:09	2014-08-14 02:51:11	8/8	244
1006	41	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.208.106.106	24	1306721258	2014-08-14 01:05:17	2014-08-14 01:16:49	4/8	5
1007	41	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.208.106.106	24	1392218211	2014-08-14 01:48:15	2014-08-14 02:07:08	7/8	69
1008	34	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.158.201	24	1250778287	2014-08-14 02:53:21	0000-00-00 00:00:00	NULL	NULL
1009	57	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	24.238.41.59	24	1203648321	2014-08-14 03:00:15	2014-08-14 03:40:39	8/8	55
1010	26	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.193.254.30	24	1356732425	2014-08-14 03:10:40	2014-08-14 03:14:22	6/8	8
1011	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.24.31	24	1138697641	2014-08-14 03:13:47	2014-08-14 04:30:28	8/8	258
1012	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	120.28.162.202	24	1405335421	2014-08-14 04:01:26	0000-00-00 00:00:00	7/8	9
1013	22	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.65.161	24	1283873627	2014-08-14 05:18:42	2014-08-14 05:20:16	3/8	4
1014	22	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.65.161	24	1372221801	2014-08-14 05:21:13	2014-08-14 06:59:21	8/8	264
1015	26	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	117.221.241.35	24	1085922999	2014-08-14 05:28:53	2014-08-14 05:33:45	1/8	1
1016	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.201.205	24	1295114602	2014-08-14 05:46:42	0000-00-00 00:00:00	8/8	29
1017	30	Male	United States	Right-handed	Laptop	Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53	178.149.154.95	32	1258906686	2014-08-14 05:48:07	0000-00-00 00:00:00	NULL	NULL
1018	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.222.56	24	1118562390	2014-08-14 06:13:13	0000-00-00 00:00:00	8/8	29
1019	49	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	116.202.108.131	24	1317733256	2014-08-14 06:30:17	2014-08-14 06:47:32	7/8	40
1020	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.222.56	24	1116599467	2014-08-14 06:30:53	0000-00-00 00:00:00	8/8	70
1021	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.210.201	24	1167197050	2014-08-14 07:02:20	0000-00-00 00:00:00	8/8	90
1022	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.214.20.11	24	1038418116	2014-08-14 08:36:54	0000-00-00 00:00:00	8/8	39
1023	21	Female	United States	Ambidextrous	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	172.56.29.186	24	1231158574	2014-08-14 09:15:11	0000-00-00 00:00:00	8/8	29
1024	39	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2; rv:31.0) Gecko/20100101 Firefox/31.0	42.104.62.84	24	1113176243	2014-08-14 09:15:39	0000-00-00 00:00:00	8/8	10
1025	45	Female	France	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	108.40.38.195	24	1328867442	2014-08-14 09:15:55	2014-08-14 10:26:49	7/8	248
1026	21	Female	United States	Ambidextrous	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	172.56.29.219	24	1301832369	2014-08-14 09:35:03	2014-08-14 10:50:07	8/8	115
1027	27	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	8.33.3.214	24	1111016493	2014-08-14 09:40:35	0000-00-00 00:00:00	8/8	48
1028	21	Female	United States	Ambidextrous	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	172.56.29.219	24	1311025030	2014-08-14 09:41:19	0000-00-00 00:00:00	8/8	29
1029	21	Female	United States	Ambidextrous	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	172.56.29.219	24	1010312897	2014-08-14 09:45:17	2014-08-14 10:24:39	8/8	113
1030	29	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0	14.96.238.120	24	1364435129	2014-08-14 09:52:27	2014-08-14 11:25:12	8/8	266
1031	25	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	64.20.204.114	24	1267973993	2014-08-14 10:24:43	0000-00-00 00:00:00	8/8	28
1032	35	Female	India	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10	122.176.214.218	24	1201715544	2014-08-14 10:41:41	0000-00-00 00:00:00	8/8	44
1033	36	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	170.11.30.141	24	1210747365	2014-08-14 11:01:11	2014-08-14 11:18:45	8/8	66
1034	36	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	65.130.147.72	24	1288215344	2014-08-14 11:33:00	2014-08-14 12:32:27	7/8	118
1035	50	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.195.218.56	24	1050251570	2014-08-14 11:41:16	2014-08-14 12:29:36	8/8	59
1036	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.54.133	24	1006748118	2014-08-14 11:49:52	0000-00-00 00:00:00	8/8	126
1037	30	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	50.142.229.148	24	1031939515	2014-08-14 12:43:48	2014-08-14 13:04:07	2/8	3
1038	37	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.229.59	24	1039770500	2014-08-14 13:13:47	2014-08-14 14:24:01	8/8	259
1039	33	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	131.128.197.80	24	1051826180	2014-08-14 15:36:58	0000-00-00 00:00:00	8/8	79
1040	23	Male	Romania	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; rv:31.0) Gecko/20100101 Firefox/31.0	79.117.248.223	24	1197068687	2014-08-14 15:53:18	0000-00-00 00:00:00	7/8	9
1041	36	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36	111.92.98.251	24	1139277543	2014-08-14 20:07:15	0000-00-00 00:00:00	NULL	0
1042	24	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	68.231.167.253	24	1165301067	2014-08-14 21:24:37	2014-08-14 21:38:06	7/8	45
1043	31	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	162.202.25.3	24	1377114012	2014-08-14 23:51:26	2014-08-15 00:16:27	8/8	61
1044	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.236.218.115	24	1389353674	2014-08-15 00:03:05	2014-08-15 00:23:34	8/8	46
1045	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.236.218.115	24	1090686942	2014-08-15 00:42:28	0000-00-00 00:00:00	NULL	NULL
1046	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.236.218.115	24	1219420505	2014-08-15 00:43:22	2014-08-15 01:01:48	8/8	65
1047	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.208.94.192	24	1264367098	2014-08-15 01:06:28	0000-00-00 00:00:00	NULL	NULL
1048	33	Male	Russian Federation	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22	80.245.249.252	32	1163278257	2014-08-15 02:03:20	0000-00-00 00:00:00	NULL	0
1049	33	Male	Russian Federation	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22	80.245.249.252	32	1114096572	2014-08-15 02:04:28	2014-08-15 03:50:01	8/8	188
1050	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	24.154.85.86	24	1355483142	2014-08-15 02:41:25	2014-08-15 04:07:40	8/8	234
1051	45	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	59.99.152.18	24	1195528424	2014-08-15 04:34:52	0000-00-00 00:00:00	8/8	42
1052	20	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	223.236.173.126	24	1223721561	2014-08-15 05:01:21	2014-08-15 06:24:41	8/8	248
1053	37	Female	United States	Right-handed	Laptop	Mozilla/5.0 (iPad; U; CPU OS 5_0 like Mac OS X; en-us) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3	174.60.61.232	16	1061906742	2014-08-15 06:18:13	0000-00-00 00:00:00	8/8	10
1054	37	Female	United States	Right-handed	Laptop	Mozilla/5.0 (iPad; U; CPU OS 5_0 like Mac OS X; en-us) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3	174.60.61.232	16	1014189851	2014-08-15 06:27:47	0000-00-00 00:00:00	8/8	29
1055	37	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.0; rv:31.0) Gecko/20100101 Firefox/31.0	174.60.61.232	24	1064964061	2014-08-15 06:47:58	0000-00-00 00:00:00	8/8	114
1056	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.108.80	24	1391096062	2014-08-15 07:06:24	2014-08-15 10:29:02	8/8	266
1057	29	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	116.202.239.162	24	NULL	2014-08-15 07:23:34	0000-00-00 00:00:00	NULL	NULL
1058	29	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	116.202.239.162	24	1220368953	2014-08-15 07:23:54	2014-08-15 08:36:58	8/8	95
1059	25	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.243.4.166	24	1379906022	2014-08-15 09:33:28	0000-00-00 00:00:00	NULL	0
1060	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36	117.238.142.116	24	1101571534	2014-08-15 09:45:12	2014-08-15 11:15:06	8/8	230
